id,original_path,checksum,arch,format,compiler_spec,size
18446,/data/hongyuan/akiba_dataset/firmline/blobs/btlap64.b01_1677595953,e2ccd635b460ad96b36ebdd3688a0777,n/a,n/a,n/a,6696
18447,/data/hongyuan/akiba_dataset/firmline/blobs/fpapp.mdt,8156a2200de38d15450bc53382c794bc,AARCH64:LE:64:v8A,Executable and Linking Format (ELF),unknown,7464
18448,/data/hongyuan/akiba_dataset/firmline/blobs/G_QuadraKill.bin_1677497015,e2a63275d62f493834a1b0ac8f4cabae,n/a,n/a,n/a,12637
18449,/data/hongyuan/akiba_dataset/firmline/blobs/a650_zap.b01_1677660525,4dcc47c2feb3c5b0c1f2d973016c8cf6,n/a,n/a,n/a,6712
18450,/data/hongyuan/akiba_dataset/firmline/blobs/novatek_ts_fw.bin_1677101237,f61c04adae5f2ed749ac5cbcfb35e216,n/a,n/a,n/a,118784
18451,/data/hongyuan/akiba_dataset/firmline/blobs/eseservice.b01,a25fb739f38e122eabe36124cc98d9b3,n/a,n/a,n/a,6800
18452,/data/hongyuan/akiba_dataset/firmline/blobs/dvb-usb-terratec-h5-drxk.fw,19000dada8e2741162ccc50cc91fa7f1,n/a,n/a,n/a,50222
18453,/data/hongyuan/akiba_dataset/firmline/blobs/CAMERA_ICP.elf_1677152918,b95921cbc2af16ac1926854ed5696771,ARM:LE:32:v8,Executable and Linking Format (ELF),unknown,4319864
18454,/data/hongyuan/akiba_dataset/firmline/blobs/tianma_nt36672_miui_d2s.bin.bin,5953823c0930ac29a1c71ccb364cf8b3,n/a,n/a,n/a,118784
18455,/data/hongyuan/akiba_dataset/firmline/blobs/widevine.mdt_1677637882,98c36ca174d159be7352697c2ae92464,AARCH64:LE:64:v8A,Executable and Linking Format (ELF),unknown,7464
18456,/data/hongyuan/akiba_dataset/firmline/blobs/simauth.mdt_1677503124,954e6d6b207614efae039c470ae17530,AARCH64:LE:64:v8A,Executable and Linking Format (ELF),unknown,7464
18457,/data/hongyuan/akiba_dataset/firmline/blobs/sms_ring07.bin_1677628094,01b7a443ee749f7503c00ae7b3b152a9,n/a,n/a,n/a,15771
18458,/data/hongyuan/akiba_dataset/firmline/blobs/focaltech_ts_fw_xinli3th.bin.bin,9d4c0e62a8a6533cd5d1480830c70334,n/a,n/a,n/a,180224
18459,/data/hongyuan/akiba_dataset/firmline/blobs/adsp.b23_1677153631,cb21edd3c11b3d69b12bb4f5ad0f47a0,n/a,n/a,n/a,19600
18460,/data/hongyuan/akiba_dataset/firmline/blobs/widevine.b02_1677554424,d90422f9bee8488e0e74753d8377ef12,ARM:LE:32:v8T,Raw Binary,unknown,161588
18461,/data/hongyuan/akiba_dataset/firmline/blobs/wcnss.b04_1677372619,a3b9a5a9e6f6ce106194abfe24eb136b,n/a,n/a,n/a,4096
18462,/data/hongyuan/akiba_dataset/firmline/blobs/A_Sound_Of_The_Sea.bin_1677491945,e0e91594eb2c21fed73ba0fd6a9c1a7f,n/a,n/a,n/a,1320000
18463,/data/hongyuan/akiba_dataset/firmline/blobs/sim_ring30.bin_1677612348,a2827c29a120742b753e14d6f4ca8c54,n/a,n/a,n/a,462407
18464,/data/hongyuan/akiba_dataset/firmline/blobs/huc_gen8.bin_1677586841,2f275c284346552efabc4db9083322d8,x86:LE:32:default,Raw Binary,unknown,91536
18465,/data/hongyuan/akiba_dataset/firmline/blobs/widevine.mbn,95d724b589d3a4fdee2a0706708fe3d2,AARCH64:LE:64:v8A,Executable and Linking Format (ELF),unknown,224888
18466,/data/hongyuan/akiba_dataset/firmline/blobs/a506_zap.b01_1677243159,5c86ae9941f1922666ca208431d02b6d,n/a,n/a,n/a,6536
18467,/data/hongyuan/akiba_dataset/firmline/blobs/iwlwifi-6050-5.ucode,47cea8c3c90eeddf3d527685c05e5567,n/a,n/a,n/a,469780
18468,/data/hongyuan/akiba_dataset/firmline/blobs/rt5514_dsp_fw1.bin_1677362833,6e7d966c8414ab484741d39968523aad,n/a,n/a,n/a,18888
18469,/data/hongyuan/akiba_dataset/firmline/blobs/mp_dj_9882q.ini,1a872d9d72fef121c061a084d29da341,n/a,n/a,n/a,28556
18470,/data/hongyuan/akiba_dataset/firmline/blobs/tas2557_uCDSP.bin_1677290672,9861a0912173ab3de0fd27102f900d8d,n/a,n/a,n/a,25255
18471,/data/hongyuan/akiba_dataset/firmline/blobs/ipa_fws.b01_1677593683,2ca09a094a415f4c447aadc684e4ba72,n/a,n/a,n/a,6600
18472,/data/hongyuan/akiba_dataset/firmline/blobs/vpu20_4v_unsigned.mbn_1677148745,c3e66fb294715787fef70545c77128a3,Xtensa:LE:32:default,Executable and Linking Format (ELF),unknown,2030260
18473,/data/hongyuan/akiba_dataset/firmline/blobs/seiren_fw_sram.bin,3c976e78c006a936470c39be28db7c9b,ARM:LE:32:v8T,Raw Binary,unknown,39272
18474,/data/hongyuan/akiba_dataset/firmline/blobs/synaptics_touch_fw.img,ea53065de1500f09f9fea52b158c6c5c,n/a,n/a,n/a,203072
18475,/data/hongyuan/akiba_dataset/firmline/blobs/a620_zap.elf_1677664896,6b2bb2982aa8c1eba099d0340a0091b6,n/a,n/a,n/a,13964
18476,/data/hongyuan/akiba_dataset/firmline/blobs/wil6210.fw_1677164462,7ddae7a13fb210cd3afd3f572956dede,n/a,n/a,n/a,413972
18477,/data/hongyuan/akiba_dataset/firmline/blobs/goodixfp.b07_1677817378,02fcab6a22b27e93bafa72c618b6ba28,n/a,n/a,n/a,35775
18478,/data/hongyuan/akiba_dataset/firmline/blobs/Enter_Sharkspace_MK.bin,f81213637fd5e64a47d5c19809e535cc,n/a,n/a,n/a,56928
18479,/data/hongyuan/akiba_dataset/firmline/blobs/gc_11_0_0_me.bin,8222a209734e6ac4f28a610dcaecda30,n/a,n/a,n/a,189392
18480,/data/hongyuan/akiba_dataset/firmline/blobs/cdsp.b01_1677367454,25075fe4b66a2672ec0ff3e5d589c063,n/a,n/a,n/a,7144
18481,/data/hongyuan/akiba_dataset/firmline/blobs/sim_ring28.bin,387e647f817210ac48aafdfa79ef8dd9,n/a,n/a,n/a,320992
18482,/data/hongyuan/akiba_dataset/firmline/blobs/gxfp3258_drg.b03_1677765432,b8b585db286b68b6788753314b2869d1,n/a,n/a,n/a,990768
18483,/data/hongyuan/akiba_dataset/firmline/blobs/ipa_fws.b01_1677205752,932af70560e85911e016d9554f6916a7,n/a,n/a,n/a,6600
18484,/data/hongyuan/akiba_dataset/firmline/blobs/ROMv2_lm_patch_1_1_hdr.bin_1677513998,a50eae4553fa4cf8b5de97ec7fb7c220,n/a,n/a,n/a,50808
18485,/data/hongyuan/akiba_dataset/firmline/blobs/focaltech_ts_fw_.bin,b5ced064dd455525e7a6ccb2b2dfcf47,n/a,n/a,n/a,131072
18486,/data/hongyuan/akiba_dataset/firmline/blobs/NT36xxx_MP_Setting_Criteria_601D.csv,6d653af470aa8ab00302984ee1dd07fa,n/a,n/a,n/a,34416
18487,/data/hongyuan/akiba_dataset/firmline/blobs/a615_zap.mdt_1677614362,6ebab4b1a7c5acb4c1293b6366159ce7,n/a,n/a,n/a,6684
18488,/data/hongyuan/akiba_dataset/firmline/blobs/cppf.mdt_1677196702,59b3cba4b8462ee0371bdb7a76227f1b,AARCH64:LE:64:v8A,Executable and Linking Format (ELF),unknown,7208
18489,/data/hongyuan/akiba_dataset/firmline/blobs/adsp.b04_1677205844,9d09a447d39e349da3fe42e607cfcee3,n/a,n/a,n/a,26716
18490,/data/hongyuan/akiba_dataset/firmline/blobs/NotificationXylophone_RTP.bin_1677231853,83a902599f2a23d3beaa9e903fb9fc1c,n/a,n/a,n/a,43711
18491,/data/hongyuan/akiba_dataset/firmline/blobs/sim_ring09.bin_1677612171,84ad927499ddd21d9ba8f223a2a4d239,n/a,n/a,n/a,285332
18492,/data/hongyuan/akiba_dataset/firmline/blobs/ipa_fws.elf_1677640002,154a711b334443cc970a1d51907fcc08,n/a,n/a,n/a,28992
18493,/data/hongyuan/akiba_dataset/firmline/blobs/rcdata_tmo.img,206c37e20d6fac9b1722bb0a93eed044,n/a,n/a,n/a,88064
18494,/data/hongyuan/akiba_dataset/firmline/blobs/cdsp.b05_1677169141,eb0b687ac6f774aaafdf6ab092971b25,n/a,n/a,n/a,2001924
18495,/data/hongyuan/akiba_dataset/firmline/blobs/fecs_inst.bin_1676937429,1f75f526a6e4a90686e28a62dd1851fb,n/a,n/a,n/a,22306
18496,/data/hongyuan/akiba_dataset/firmline/blobs/ipa_fws.b01_1677682352,37fc74da1e01a6b13aa01d86b186929e,n/a,n/a,n/a,6808
18497,/data/hongyuan/akiba_dataset/firmline/blobs/G_Sniper_Rifle_Barrett.bin_1677491643,acca42a78ae0c01ef785570cfe1899ab,n/a,n/a,n/a,7508
18498,/data/hongyuan/akiba_dataset/firmline/blobs/sec_hero_octa.fw.bin,a68d48a47c3789a1a32836ed265a1127,ARM:LE:32:v8T,Intel Hex,unknown,352372
18499,/data/hongyuan/akiba_dataset/firmline/blobs/cppf.b01_1677418154,7bb900f75a002221ac4c6d8195a550a1,n/a,n/a,n/a,6664
18500,/data/hongyuan/akiba_dataset/firmline/blobs/adsp.b05_1677159290,d17cb5ef7aeac7b785b8f9454df536ba,n/a,n/a,n/a,2487860
18501,/data/hongyuan/akiba_dataset/firmline/blobs/faceauth_v3.b03,e972a1bc91cbc193496b8ec2459ff61a,RISCV:LE:32:RV32GC,Raw Binary,unknown,31692644
18502,/data/hongyuan/akiba_dataset/firmline/blobs/renoir_me.bin,0cbfaa454c71da28eff520ce92ce62c7,n/a,n/a,n/a,17536
18503,/data/hongyuan/akiba_dataset/firmline/blobs/st21nfc_fw7.bin,ef4831d8b43a4fd79bd791b46a273c04,n/a,n/a,n/a,206176
18504,/data/hongyuan/akiba_dataset/firmline/blobs/dsp_1_lwg_n.bin_1677712605,34add776b9f615243db129f85926db4a,n/a,n/a,n/a,1425640
18505,/data/hongyuan/akiba_dataset/firmline/blobs/ndt_fw.bin.bin,8c3b2b296d35f33c082cb6696ed52201,ARM:LE:32:v8T,Raw Binary,unknown,25984
18506,/data/hongyuan/akiba_dataset/firmline/blobs/adsp.b03_1677341750,5464f13cdb627282e8bd628927f13a92,n/a,n/a,n/a,653440
18507,/data/hongyuan/akiba_dataset/firmline/blobs/RaptorPro_ble_51822.bin@39bb5e30c20792f9438b1ddffbdd6ac0,39bb5e30c20792f9438b1ddffbdd6ac0,ARM:LE:32:v8T,Raw Binary,unknown,51384
18508,/data/hongyuan/akiba_dataset/firmline/blobs/ipa_fws.b01_1677676353,fdf1f670c191d7129f4b86c4c38cd67b,n/a,n/a,n/a,6656
18509,/data/hongyuan/akiba_dataset/firmline/blobs/catcher_filter_1_ulwctg_n.bin_1677644005,1af229321cb9e993583fe8a6a74438fb,n/a,n/a,n/a,8732
18510,/data/hongyuan/akiba_dataset/firmline/blobs/pcm_suspend_by_mp1_mt6355.bin,72d96370c9dbf46629789e3accb79b0c,n/a,n/a,n/a,9917
18511,/data/hongyuan/akiba_dataset/firmline/blobs/LUT_C09.txt_1677178494,29e39491df2c54f45d1cbbf0b91c801d,n/a,n/a,n/a,15062
18512,/data/hongyuan/akiba_dataset/firmline/blobs/sim_ring26.bin,151bded8ad70df98bddacc8a5603d5f3,n/a,n/a,n/a,427990
18513,/data/hongyuan/akiba_dataset/firmline/blobs/bnx2x-e2-7.13.1.0.fw,4f5d02926a850d56d6a5fad4dbe5ecee,n/a,n/a,n/a,320936
18514,/data/hongyuan/akiba_dataset/firmline/blobs/R_Sunrise_View_Lyric.bin,03d41d6f70e19398f9528abfb8264355,n/a,n/a,n/a,590400
18515,/data/hongyuan/akiba_dataset/firmline/blobs/rtl8723aufw_A.bin,e1e93bf79ff5c01141f314843ca7e695,n/a,n/a,n/a,22172
18516,/data/hongyuan/akiba_dataset/firmline/blobs/_12k_A_Thump.bin,c18895f9b7e0545afc37cbc3f3e62790,n/a,n/a,n/a,509656
18517,/data/hongyuan/akiba_dataset/firmline/blobs/lagoon_ipa_fws.mdt_1677835165,f75782009644b5eafbc598be3a1d3d83,n/a,n/a,n/a,6868
18518,/data/hongyuan/akiba_dataset/firmline/blobs/rtl8822c_fw_1677286568,4ab03ba7cbe5ae0854dc3c3fba58f518,n/a,n/a,n/a,73204
18519,/data/hongyuan/akiba_dataset/firmline/blobs/fw_bcm4359b1_apsta.bin,2ef0e797f4a33eb9c95e43ce99efe9c1,ARM:LE:32:v8T,Raw Binary,unknown,615866
18520,/data/hongyuan/akiba_dataset/firmline/blobs/A_Clock_Alert.bin_1677500902,24988c52f86b3809197e19feb147faba,n/a,n/a,n/a,560611
18521,/data/hongyuan/akiba_dataset/firmline/blobs/dw_174hz.bin,89640a28b082efc309ac0f5c4ece8dfe,n/a,n/a,n/a,12288
18522,/data/hongyuan/akiba_dataset/firmline/blobs/dpAP_full.mbn_1677831378,3740da03fc233487936676466dbab6df,n/a,n/a,n/a,13508
18523,/data/hongyuan/akiba_dataset/firmline/blobs/hifi_6403_smartpa_with_dsp_hisi.img,c607da91fa1fb659825c3b017854aaed,Xtensa:LE:32:default,Raw Binary,unknown,218672
18524,/data/hongyuan/akiba_dataset/firmline/blobs/mzfido64.b01_1677629584,d016d785e13811f1177d812cde038821,n/a,n/a,n/a,6952
18525,/data/hongyuan/akiba_dataset/firmline/blobs/a512_zap.elf_1677198476,aebd31b2e999f0049e26f22c696ad2e0,n/a,n/a,n/a,17204
18526,/data/hongyuan/akiba_dataset/firmline/blobs/down.fw,35256959e37301b3b8a0033a74167e81,n/a,n/a,n/a,18098
18527,/data/hongyuan/akiba_dataset/firmline/blobs/gpqese.mbn,fbc2c87ab6c17d4c10970dc6fbe995fa,ARM:LE:32:v8,Executable and Linking Format (ELF),unknown,37618
18528,/data/hongyuan/akiba_dataset/firmline/blobs/board-2.bin_1676949580,2fcd3634f7fc73929b1d58633d098c84,n/a,n/a,n/a,145684
18529,/data/hongyuan/akiba_dataset/firmline/blobs/rkl_dmc_ver2_02.bin,9970d64f08a0422279dd598adfb0f0ff,n/a,n/a,n/a,18204
18530,/data/hongyuan/akiba_dataset/firmline/blobs/a615_zap.elf_1677791446,fca7ac7c5c82e64e7b1e1b44c5502ad7,n/a,n/a,n/a,14256
18531,/data/hongyuan/akiba_dataset/firmline/blobs/soc1_0_ram_bt_1_1_hdr.bin_1677530279,c2652a5cd765152beeeea92f5ce25cfc,n/a,n/a,n/a,538069
18532,/data/hongyuan/akiba_dataset/firmline/blobs/rtl8723ds_fw_1677311703,da497831d372681c6158db247daea78b,n/a,n/a,n/a,55032
18533,/data/hongyuan/akiba_dataset/firmline/blobs/widevine.b02_1677429962,ad2a0204290e76a5183fead9a2ec330a,AARCH64:LE:64:v8A,Raw Binary,unknown,312639
18534,/data/hongyuan/akiba_dataset/firmline/blobs/widevine.mdt_1677751801,80edde269e4ea53394501526ce1fb548,AARCH64:LE:64:v8A,Executable and Linking Format (ELF),unknown,7208
18535,/data/hongyuan/akiba_dataset/firmline/blobs/novatek_ts_mp.bin_1677711021,a82d9f4cd21b99290c3c8df8d7a24bea,n/a,n/a,n/a,139264
18536,/data/hongyuan/akiba_dataset/firmline/blobs/hlt_Himax_firmware.bin_1677682309,e050d4f9d203509d38cf29a6cfee5fd5,n/a,n/a,n/a,131072
18537,/data/hongyuan/akiba_dataset/firmline/blobs/crus_sp_rx0.bin_1677587723,a2a28ccdcb2b3b423f7a04ef6e0ef7e4,n/a,n/a,n/a,5276
18538,/data/hongyuan/akiba_dataset/firmline/blobs/bcm8483.bin,4b9eb84a75cabc5290c7891808816a71,ARM:LE:32:v8T,Raw Binary,unknown,208900
18539,/data/hongyuan/akiba_dataset/firmline/blobs/R_Resound.bin,77719f052eba0c4a8f5167ca116fc455,n/a,n/a,n/a,822449
18540,/data/hongyuan/akiba_dataset/firmline/blobs/confirmationui.b02_1677352139,299dc835749ae9d89b99ef6af1708ac5,AARCH64:LE:64:v8A,Raw Binary,unknown,705968
18541,/data/hongyuan/akiba_dataset/firmline/blobs/cppf.mdt_1677219458,b34531bc4221c3ac5479a52f8823abec,AARCH64:LE:64:v8A,Executable and Linking Format (ELF),unknown,7208
18542,/data/hongyuan/akiba_dataset/firmline/blobs/adsp.b13_1677367453,4301d0d4bb1f3418f206fe14c1446156,n/a,n/a,n/a,452200
18543,/data/hongyuan/akiba_dataset/firmline/blobs/a615_zap.elf_1677835514,9cc06994e86e20f2972fc1c0a45ad369,n/a,n/a,n/a,14256
18544,/data/hongyuan/akiba_dataset/firmline/blobs/goodixfp.mdt_1677631805,52902f306060b157defbb2745b4f85a3,ARM:LE:32:v8,Executable and Linking Format (ELF),unknown,7260
18545,/data/hongyuan/akiba_dataset/firmline/blobs/a512_zap.b01_1677219213,bf030e0dae9f54317fd3fa17aacb5c23,n/a,n/a,n/a,6536
18546,/data/hongyuan/akiba_dataset/firmline/blobs/p9220_otp.bin.bin,6172ce1776ec8013325d42e0d7fbd516,ARM:LE:32:v8T,Intel Hex,unknown,26563
18547,/data/hongyuan/akiba_dataset/firmline/blobs/a615_zap.elf_1677655961,bca6c9ac737a4df56aded9e816e080af,n/a,n/a,n/a,14256
18548,/data/hongyuan/akiba_dataset/firmline/blobs/dfu_test_bootloader_b_s132.bin@c92dbda3b853d1ee3c994878e2b3689d,c92dbda3b853d1ee3c994878e2b3689d,ARM:LE:32:v8T,Raw Binary,unknown,14732
18549,/data/hongyuan/akiba_dataset/firmline/blobs/sms_ring25.bin_1677628509,3a03438519e6bcb57ec7640ba36dfef9,n/a,n/a,n/a,43608
18550,/data/hongyuan/akiba_dataset/firmline/blobs/TP_Firmware_FT8716_PL2.bin_1677755995,ce1da3c5885945ef509d088c4f31e8f1,n/a,n/a,n/a,56414
18551,/data/hongyuan/akiba_dataset/firmline/blobs/a506_zap.mdt_1677240846,146ca33764df8522032f567d917ddb7d,n/a,n/a,n/a,6684
18552,/data/hongyuan/akiba_dataset/firmline/blobs/a630_sqe.fw_1677151101,ebc9b9c6b613055908d63bb651e2aaa5,n/a,n/a,n/a,32412
18553,/data/hongyuan/akiba_dataset/firmline/blobs/cppf.b01_1677212471,c517da601e7729dd54409eb8082fc668,n/a,n/a,n/a,6664
18554,/data/hongyuan/akiba_dataset/firmline/blobs/ibt-hw-37.8.10-fw-1.10.2.27.d.bseq,d95a024b056450303d63916d8c8c6ca5,n/a,n/a,n/a,31056
18555,/data/hongyuan/akiba_dataset/firmline/blobs/pcm_vcorefs_lpm.bin,5da6b3c46659644309e6d7108e51b389,n/a,n/a,n/a,8261
18556,/data/hongyuan/akiba_dataset/firmline/blobs/CEDAR_smc.bin,e8618d8a65add54200e73f5580fc48d0,n/a,n/a,n/a,23888
18557,/data/hongyuan/akiba_dataset/firmline/blobs/BCM4335C0.bin,9263445ed19c046c955e6ba839507d77,ARM:LE:32:v8T,Raw Binary,unknown,8388608
18558,/data/hongyuan/akiba_dataset/firmline/blobs/widevine.b01_1677755904,bcc05feb6040b9445b839819595e39ae,n/a,n/a,n/a,6696
18559,/data/hongyuan/akiba_dataset/firmline/blobs/cmnlib64.b06_1677463092,d0fde2e1ad7dbf01c5251f08ba177d8c,n/a,n/a,n/a,4824
18560,/data/hongyuan/akiba_dataset/firmline/blobs/awinic_params.bin_1677648252,718736e5fbc3f762ea82b40915c24b5d,n/a,n/a,n/a,10016
18561,/data/hongyuan/akiba_dataset/firmline/blobs/sim_ring40.bin_1677610173,3bf58cdc11111399cf909324003ab1c5,n/a,n/a,n/a,285326
18562,/data/hongyuan/akiba_dataset/firmline/blobs/slpi.b10_1677368237,da034ff372ff3e2e28b5988a53dbe975,n/a,n/a,n/a,29248
18563,/data/hongyuan/akiba_dataset/firmline/blobs/adsp.b01_1677415681,e50067db23a7f8353d1f111305fee7d2,n/a,n/a,n/a,6920
18564,/data/hongyuan/akiba_dataset/firmline/blobs/EXEC_CALIBRATE_MAG_IMAGE_1677288427,09e172e739a2a4630f394f7a7d274e0c,ARM:LE:32:v8T,Raw Binary,unknown,15836
18565,/data/hongyuan/akiba_dataset/firmline/blobs/vpu.b12,d8dfdf204b2e9ef4f3743eb79f8fab18,n/a,n/a,n/a,4752
18566,/data/hongyuan/akiba_dataset/firmline/blobs/_G_98k_JJ_W.bin,9efa5ad0551f1fd52043c5652be37543,n/a,n/a,n/a,8152
18567,/data/hongyuan/akiba_dataset/firmline/blobs/R_Limpid_Drop.bin,7f124e0e554791bafd2ed6af11ae88ca,n/a,n/a,n/a,727131
18568,/data/hongyuan/akiba_dataset/firmline/blobs/navy_flounder_rlc.bin,68912e0d75366ff2b8e535e3172bc40a,Xtensa:LE:32:default,Raw Binary,unknown,137336
18569,/data/hongyuan/akiba_dataset/firmline/blobs/vpu20_4v_unsigned.mbn_1677496133,edd50dfd05090c83b7d7cbb245e3929d,Xtensa:LE:32:default,Executable and Linking Format (ELF),unknown,2022804
18570,/data/hongyuan/akiba_dataset/firmline/blobs/mt7986_eeprom_mt7976_dbdc.bin,f693fd4f3cdff8fbc0ac64a777980723,n/a,n/a,n/a,4096
18571,/data/hongyuan/akiba_dataset/firmline/blobs/_12k_G_PentaKill.bin,b5bb96d8fca1408bdcdbe1e16a00ff40,n/a,n/a,n/a,9686
18572,/data/hongyuan/akiba_dataset/firmline/blobs/nrf51422_xxac_s110.bin@ef015528bf06cc5f1b281d2b68fcd429,ef015528bf06cc5f1b281d2b68fcd429,ARM:LE:32:v8T,Raw Binary,unknown,18844
18573,/data/hongyuan/akiba_dataset/firmline/blobs/soc3_0_ram_bt_1a_1_hdr.bin_1677483020,bae0dcc4f9088c5f5dd029172ae6e4b5,n/a,n/a,n/a,671168
18574,/data/hongyuan/akiba_dataset/firmline/blobs/WCNSS_qcom_wlan_D1C_nv.bin,4f704e2d92311da2fac584f7decf6a48,n/a,n/a,n/a,31723
18575,/data/hongyuan/akiba_dataset/firmline/blobs/goodixfp.b03_1677185735,a55dfd5688f6515d3898b0add263067c,n/a,n/a,n/a,1629780
18576,/data/hongyuan/akiba_dataset/firmline/blobs/aw22xxx_fw.bin_1677809133,e299836ddc5078ce45d8d30078994117,n/a,n/a,n/a,17477
18577,/data/hongyuan/akiba_dataset/firmline/blobs/slpi.b18,15e8d3a8ebc9412e25c3425729ec2533,n/a,n/a,n/a,54676
18578,/data/hongyuan/akiba_dataset/firmline/blobs/checkmsg,08e8f295c89047a102057a163767622d,x86:LE:64:default,Executable and Linking Format (ELF),unknown,14768
18579,/data/hongyuan/akiba_dataset/firmline/blobs/soc1_0_patch_mcu_1_1_hdr.bin_1677530461,c0828d8c096e72bc0b8e748a5191c93d,n/a,n/a,n/a,26546
18580,/data/hongyuan/akiba_dataset/firmline/blobs/rtl8723bu_wowlan.bin,2bf10334c296ec239378933b4e6908b6,n/a,n/a,n/a,26398
18581,/data/hongyuan/akiba_dataset/firmline/blobs/catcher_filter_1_ulwctg_n_Default_IPAllOff.bin_1677644109,3397cd521bb8259a08242039b88930eb,n/a,n/a,n/a,9242
18582,/data/hongyuan/akiba_dataset/firmline/blobs/cmmb_vega_12mhz.inp,4a7353495f711b8a2150503edc5ef7a6,n/a,n/a,n/a,62780
18583,/data/hongyuan/akiba_dataset/firmline/blobs/novatek_ts_mp.bin_1677662219,47a2198a65c4d14d1b18b9514d07404c,n/a,n/a,n/a,118784
18584,/data/hongyuan/akiba_dataset/firmline/blobs/ipa_fws.elf_1677283627,262200486c6d4af018775b9f3d586d52,n/a,n/a,n/a,28992
18585,/data/hongyuan/akiba_dataset/firmline/blobs/goodixfp.b01_1677631741,b174a40863fd9387b09b547f8cb693a5,n/a,n/a,n/a,6952
18586,/data/hongyuan/akiba_dataset/firmline/blobs/Celesta_RTP.bin,6dea86b34758fbec4db948c7659a1a1f,n/a,n/a,n/a,529360
18587,/data/hongyuan/akiba_dataset/firmline/blobs/sensor_config.bin,0232b72f4878ac310c4d6ebabf879b6b,n/a,n/a,n/a,8468
18588,/data/hongyuan/akiba_dataset/firmline/blobs/bnx2x-e2-6.2.9.0.fw.bin,fdf06eef3b98228270c2689a9ad681c7,n/a,n/a,n/a,247504
18589,/data/hongyuan/akiba_dataset/firmline/blobs/skl_guc_70.1.1.bin,8d73ac6e0bbd9c81a8098137fd04fefc,x86:LE:32:default,Raw Binary,unknown,206208
18590,/data/hongyuan/akiba_dataset/firmline/blobs/alarm_Dream_RTP.bin,ac784e4fcb8422932055a86f428df9fb,n/a,n/a,n/a,923648
18591,/data/hongyuan/akiba_dataset/firmline/blobs/Generic_unsigned_512_3.ncd,f3bcb77aecd47f51cc04692d5e77ef47,n/a,n/a,n/a,28617
18592,/data/hongyuan/akiba_dataset/firmline/blobs/marley-dsp3-aov-control.wmfw_1677664781,0562cd84a3cc72bffe5e128e6703ae17,n/a,n/a,n/a,266200
18593,/data/hongyuan/akiba_dataset/firmline/blobs/a506_zap.elf_1677727618,de01d0a8435869100772d39283fbf4ba,n/a,n/a,n/a,17476
18594,/data/hongyuan/akiba_dataset/firmline/blobs/slpi.b07_1677150858,0262241ec38a3de83776d2a2fae34ee8,n/a,n/a,n/a,371860
18595,/data/hongyuan/akiba_dataset/firmline/blobs/gxfp5288_c1n.b01_1677760191,70014cd6e9988801e366c9afa465c1c9,n/a,n/a,n/a,6696
18596,/data/hongyuan/akiba_dataset/firmline/blobs/a512_zap.mdt_1677758012,14a08c286c51fba6f0f6132956242e98,n/a,n/a,n/a,6684
18597,/data/hongyuan/akiba_dataset/firmline/blobs/venus.mdt_1677370659,f3374352a8bd4dd3a40f52c383e9a741,ARM:LE:32:v8,Executable and Linking Format (ELF),unknown,7020
18598,/data/hongyuan/akiba_dataset/firmline/blobs/sd8797_uapsta.bin_1677394828,1c3c725898c8111e83a61e2f04801594,ARM:LE:32:v8T,Raw Binary,unknown,521932
18599,/data/hongyuan/akiba_dataset/firmline/blobs/inx_Himax_mpfw.bin,c82cc9a6fa02f1af5d8269b9ffa81db7,n/a,n/a,n/a,131072
18600,/data/hongyuan/akiba_dataset/firmline/blobs/nvavp_os_0ff00000.bin,122975aca46bb82d86cd9a1cf0b43dee,ARM:LE:32:v8T,Raw Binary,unknown,15900
18601,/data/hongyuan/akiba_dataset/firmline/blobs/a540_zap.b01_1677751681,3f9bca06f2388415e6014795e96c7ca6,n/a,n/a,n/a,6536
18602,/data/hongyuan/akiba_dataset/firmline/blobs/a615_zap.b01_1677791489,cb72e0a98d0a4ac5ca97f2b058809100,n/a,n/a,n/a,6536
18603,/data/hongyuan/akiba_dataset/firmline/blobs/sd_bl.bin@8bff2f293476c479fd0a94f1981dfd65,8bff2f293476c479fd0a94f1981dfd65,ARM:LE:32:v8T,Raw Binary,unknown,169968
18604,/data/hongyuan/akiba_dataset/firmline/blobs/N_MusicBox.bin_1677493322,6ade25871d07728cc6d6f067983f4a0f,n/a,n/a,n/a,63959
18605,/data/hongyuan/akiba_dataset/firmline/blobs/q6_fw.b02,da6c8a7c0ef87b5ca771d71ed562b089,n/a,n/a,n/a,4696
18606,/data/hongyuan/akiba_dataset/firmline/blobs/fpctzappfingerprint.b02_1677356805,9fa4e49e0628be8f2986009fb098f1db,ARM:LE:32:v8T,Raw Binary,unknown,835444
18607,/data/hongyuan/akiba_dataset/firmline/blobs/mcfg_sw_OEM_Test-VoLTE.mbn_1677823990,2f115ce60a5573e9631a83aba9d545a9,n/a,n/a,n/a,34624
18608,/data/hongyuan/akiba_dataset/firmline/blobs/Atlantis_RTP.bin,263ae6769b7efd601f90c3dd0ac7a3fb,n/a,n/a,n/a,252000
18609,/data/hongyuan/akiba_dataset/firmline/blobs/notif_blissful.bin,51296b88940e7585beb70c689d283784,n/a,n/a,n/a,50361
18610,/data/hongyuan/akiba_dataset/firmline/blobs/sms_ring18.bin_1677620716,644d0e9779516732f4e4afea237fb112,n/a,n/a,n/a,35666
