"ID","Hash","vendor","device/MCU model"
16528,"07f14c520b86c7d5ba8e6690162988da",,
16529,"4bc8be4a30037ec7e50e672456ffa564",,
16530,"4b518c2be874388ef2787f2086793f9b",,
16531,"e731b65f2bac935b568f521ad3f74621",,
16532,"995bbf39bd1f1cda02988da76b06f7e1",,
16533,"75e08593643a25199532ab328b49579f",,
16534,"8ce13ec16419229a831168fc3bcae281",,
16535,"81185b7d82a694d67a6c1775be9d436b",,
16536,"001daf89d6383c1daa4e616d2e47753b",,
16537,"8e0da9353694d24621e78b49668ce705",,
16538,"b8b5790437ddf6f9c4d6d0e9d3f1399b",,
16539,"acb4ba82d91b96c9e7e2ef976a43005f",,
16540,"b1f798f3a9f344771d35d8bcb95abd1a",,
16541,"4b1ce5f78cee478c2aa234981a96a374",,
16542,"6092e1153aaf9a99ef1ff3270a71c8f0",,
16543,"7f2d083a213bb685c7e36b663025086d",,
16544,"2550ef2954f7d2a354adcd4d16c30f3d",,
16545,"2061fb8db0ae7aa62bfefd6bb61fa728",,
16546,"fc2dbf94200317c3e58b483e341e2828",,
16547,"1ea09e577e0263d189fc456057aa8446",,
16548,"0ad8afbc4aa639930b00152e7730b10b",,
16549,"766e6739ed9bfb705707475f7df39cfa",,
16550,"5a47983a8bcf0c2d7fc8b84e0f6dd47a",,
16551,"bfaf2525abc2b94154d36619d70ed13c","nordic",
16552,"eb0b092012e71e988a76a9d17817792a",,
16553,"130db88d179c998a6fe52e0a717a1ee4",,
16554,"de7586b4335599ed11abb53a7670c24e",,
16555,"8406979ccebd364de15a696a6302f167",,
16556,"bef7ee6b67b04d413c7a18ce0a892591",,
16557,"3ba710403988c256a9752875100dd8c1",,
16558,"3161f218dc5ca3f1cc463355110ea241",,
16559,"ec6df10c43b841469fddd253b68d6765",,
16560,"b3270f317bbcd1fd0f29a73f1031020c",,
16561,"ff0892a60f812b89f8ba49ff3ab38c17",,
16562,"b305d9b97aab1701f52ade58226e85c2",,
16563,"d62e3a47266e891cad72c0d315e7cd0e",,
16564,"67eb8fcb3459e2ee9be5a2ed7129704e",,
16565,"4d13bf4d3d8e11c1f9595ae3f43897f1",,
16566,"e425a6731d11bf359e7dfac66a9cb24a",,
16567,"f3ae22d3f3c105ab4b2d2881b1042c6c",,
16568,"18b01b5871e593d5eb9099f8029d4b7a",,
16569,"cc61aae503fb76e3dc21e9c6c6136694",,
16570,"e69c79ad2b9b9d95ea0b2cb285d5cbda",,
16571,"ff50e7e112c73de51388d57cf5c5f3c5",,
16572,"a422f14f0c7a3580137d1365c3f22eea",,
16573,"12a04a62e15b494621d01ca4bcf68cf5",,
16574,"01b3a702c8f7e40582b74cdc294a7195",,
16575,"1d085faf3a67406200f1af2f0f60c582",,
16576,"d6937e01120e7a12bf53e0a0d9d7c09b",,
16577,"64990f5679eea221b5ae594b32a06867",,
16578,"961f170173cb78cc93b14636d5afda02",,
16579,"08f3d5b74c3dddf6f306141d2e9cadc7",,
16580,"b5069a1750ff79161a52f2a58a7af264",,
16581,"8443779d20b828cd6e8665ceef1b42db",,
16582,"0ef41c5340df874400501f5c51b61a4b",,
16583,"6c1271ad51d2504ec86bf39f844540aa",,
16584,"97b314d5a3e59571216d0b8e032abd53",,
16585,"abd1bd0c794c91b60b533748bc33033c",,
16586,"7922b5d3e6c6add5f63964e3880c2440",,
16587,"5c35df71ef0ab610f59aca6786d7b0b8",,
16588,"d02a3c5561c6275f619978add035b023",,
16589,"8b28b2edf9e2e21bde85c0305436fb18",,
16590,"78228827112515161f09af3d01e5a3f8",,
16591,"ea8f72993fdb77fd19ede92b36e48e7f",,
16592,"9d50ef7304192bd95ac9045ee3e41e4f",,
16593,"2bbe1fbcbd7ce321a73b9317ad2ef309",,
16594,"fad460287ec5b0f2185ae8aa773a1cd2",,
16595,"0e88e68abd5c39dd1941bc2e73db789c",,
16596,"2e2618cfb8e2c45a33682a9a454532c9",,
16597,"51226aa131b4f7b090ce971aaf44c12e",,
16598,"13b9cc8bc5cfff7779d2cd89edb33163",,
16599,"9f7569bc0a85dfa69419d423782fc650",,
16600,"7518c9b690ab643de79a58e7845bcef2",,
16601,"8646f13815e151721efa784a41b8d4e9",,
16602,"e39e3cba483506ca24c8f726f0da718b",,
16603,"ef9e17b51e023d6050f594edd8e310dc",,
16604,"0b2682ee0a44eb1c0309b3155cef1fcd",,
16605,"012e15cfebb373492364356c1d763a2a","nordic",
16606,"dc9ea6cc37b563976eeec9432f3f4da9",,
16607,"eaf101f67cabc39f814c04c42d3bcd88",,
16608,"751d50c7969181ede303d420abaa12d2",,
16609,"a5cef0da7aea6fda3920ad2bb4049162",,
16610,"a0b878d199f25ff99795a85af16840c9",,
16611,"9160caad1f57c05b3a0bbd89d8e8eb46",,
16612,"707aaed714a566ebfbf78cfa3d7e4594",,
16613,"e5ccbe44bb175510224a81406bea00db",,
16614,"039af054ae63a815b83455ca0636626e","nordic",
16615,"1057e8d40d967a6626a13104436f1a41",,
16616,"462c655b7578aa8e4ee96b9d81a4b114",,
16617,"2475ccea0aad83d9cd92aaeee3432d7a",,
16618,"fc387165077a09221067ba52cb8fff10",,
16619,"0f70efb54b29b9c841ae538db3a8c85f",,
16620,"e648294c2ec2529ababa84f6c32f2341",,
16621,"0d31be84bac018e7895a903151be50cc",,
16622,"88f5912667652df4da30e7c4a44fb431",,
16623,"c19cdb9f4c88f3c0b95f82eb407b715f",,
16624,"5a3d4b4c7de3e640cbde19af8d8354ce",,
16625,"d0bbdb68be7a91a552633add15049716",,
16626,"bf9ff07d4c7de0e241e7e3024288aa80",,
16627,"ac86d57f3dfe35378e9630ed954c35fd",,
16628,"006024bbd9c5ac6816d9d87202f270b5",,
16629,"9d3225ebb95b92d63388a11f48072a8c",,
16630,"e0a899af5725c552d1ce1ef70be41a64",,
16631,"e3d82ae9e43da2f58076fa04a5035380",,
16632,"23ee8d7df8d671a9160cab2cd18016f7",,
16633,"467542a3aef750b0fbe72214527e8674",,
16634,"0f6908507905a775cd5e82b62f6a595c",,
16635,"4209c46affb85cc166331d2bcee8b76a",,
16636,"b579bc1c00eec131643f927613cd5718",,
16637,"901542f32fe94013a66cf9e0590422c7",,
16638,"01f6bcb89964d9c45c329accfa03612b",,
16639,"91b0ce04a0c53bdebde40428d9910c25",,
16640,"f5951c57f6d527aa0ecf021a5d43eb5b",,
16641,"1c1997799c975ed59daa8cba80853cef",,
16642,"7c9d6078de9ed9e640e2519641a9347c",,
16643,"1fd672b4868c22a534a9cb0f82b17d61",,
16644,"17fa1551aab8925a63cd943e16d62955",,
16645,"a4418e2407fd820205bada357ff4d7b8",,
16646,"4daf38b2736929b64020cfdb98e79ca0",,
16647,"05ea672f4d85c17480e63a5992d93362",,
16648,"e1ef814b6e83121490472ee7c170354b",,
16649,"7b4310841f8b074bc81db287ed20e228",,
16650,"8d5ccda4f2cf96f27e5e2bd2514cbce4",,
16651,"25171c9c078b741b0b954aa690ce23c2",,
16652,"8ef5b3d2d182b138fce031c9f7e069de",,
16653,"2c738e35de314a107384dc0083a01bca",,
16654,"edc07a0ce9fbebc3f5c1ad546c5db59f",,
16655,"4f156d76d46fb9c68be6621b85eed729",,
16656,"f77494a0e4c5c71ee4e3ef88c1adb7de",,
16657,"3621a23815e1578666c518581b2c0065",,
16658,"49acb60121070b820fed5398a5279d02",,
16659,"8abfce321696c84fcac116b9cc4c7b1c",,
16660,"bafc014454b81de175938c7da6e0e9fd",,
16661,"0406bfa2fc1849603c77cea72207e16f",,
16662,"d4728b8a2e53eb8d8a57a39671fdb208",,
16663,"c8b782bcaa16deffc2c56dd9a0b1023a",,
16664,"6e3037322b9b73ad3cd22e03fdf8b6d9",,
16665,"8f85c9c9cdaaa1a08d7c8cc042bf308d",,
16666,"3329a527299a42d32d08590de09a277b",,
16667,"a1260f4a0883bfb9beec9a7d263d4942",,
16668,"3c01c9c29677fcce1ab4066e25a3339f",,
16669,"3f78680d4ded9ae4c9a3841688d5b47f",,
16670,"958cf15f8d4f33c47563a2be703396af",,
16671,"18199c6100a6ba1f1732b3cc33cb7759",,
16672,"daa9ca3edbe0f0851b89e7872e413f71",,
16673,"87a89589ae9ef9b7d5dac996fa9eee49",,
16674,"79920cbc84075a2f1cfa10d9995e69a6",,
16675,"0ef74ab9049fdec47153dc86c6714052",,
16676,"a4ff9cb4bf1aa354dab261e70b385069",,
16677,"3865740d186676eba88ff81d48880e1a",,
16678,"92b84c5e73ba5cbc397b48a57e382da0",,
16679,"9b435c448a2e681a0f130fa4cd406bad",,
16680,"1ade6a659713b4424a27eb2afd70d614",,
16681,"afd6e4e7cfd2dbd099e4ec98df56289b",,
16682,"06430b0012d1aec748680bf9d1f616ae",,
16683,"284c273cbf86926f673b99b71977e8b9",,
16684,"dc1c08da5916e153ea7766df8a1d86f2",,
16685,"1620d7b61df139886fc8df4c98acdbfc",,
16686,"437f862e6a589f74d746d1406a37f2ce",,
16687,"7e8686e5af9a71fb62fce407ea4a805c",,
16688,"9519755d258e7bb6ef9d7b9f3d7e887d",,
16689,"73371fdcfe681d962be0427d95a13c31",,
16690,"8f960e6cd9709e229b74fa05919a3102",,
16691,"025b330c824dcb8b3c20850fdd3a7daa",,
16692,"2ba99a7a9a32772323f71a3c18b08b16",,
16693,"85f3e81dc6fc427841918c3fc96f5671",,
16694,"e39553dd4edc35e878b490491136a13f",,
16695,"abceb37ffc388e2a70eea140af2132d2",,
16696,"0970f9cd2a0bab730175b2374e5e3fc2",,
16697,"4f21558216396b61f283563cc80f3aa7",,
16698,"0498a36f198c5419ef4b3d5b791b2ff7",,
16699,"c39ea76ff2a913a5e2af632b247e8477",,
16700,"0277f29da572d01794ad7368b7628c94",,
16701,"f74db489ef902b4aea531d77a9bbe813",,
16702,"9b991ff4a1064ce24ab6d396ae67116d",,
16703,"b534126d8d12654ad3a75d755c14bfdc",,
16704,"e869d59a7476d8919fb05a0b9bd7309b",,
16705,"50d2571930434ca8035a71071152bc25",,
16706,"a57d944ec1b1d1c32f5235fadf2be43f",,
16707,"f2af07964e45d147aaf93375ceaf0259",,
16708,"d99fd3cc67452e78b37c011298e71990",,
16709,"0b9ed9f5e364ab001daafe0de3909308",,
16710,"5d37b2e6ab0fb6963611dc5e66d19155",,
16711,"6069ba8bd2602260dec8567662683143",,
16712,"427ac598bcbe8dcab3486f341e310f39",,
16713,"151476486c2b9dfc52d5a67558a39f49",,
16714,"af25f0c6ccfd25108aae863f37b142ad",,
16715,"ba6723e586323ec561100889d965f9f2",,
16716,"cb2678f26d81366a8f23d505aef62355",,
16717,"2b894ba5e7f594d22507ab68c55e6e06",,
16718,"02b5ab90154db79cbd01f722b1c99ece",,
16719,"5d500e688aa061f4622fc5cef44f3933",,
16720,"1884c8c5e6e6af4f088c38ae25721f42",,
16721,"f8c03019e70c49c5ddf844c2f4ba7b33",,
16722,"87feb7027765a65c15b0a0b9d1e4f3e8",,
16723,"54b60eeb53dd1ef825dec0c7ed4cd40b",,
16724,"86d637a95e563eebf75046f2e552b429",,
16725,"01b93f862c6035e09ffbb70196f198ee",,
16726,"99f0f350d5ad916a0f51303371ca43a6",,
16727,"33442fd6ee5811726304fef49a2978f8",,
16728,"cb88eda03f74914efff3ebd1379eb97f",,
16729,"71e501a9ed086b8018c17f2ba83ff0e3",,
16730,"b00707957df412cd41d480f57e39d5f0",,
16731,"2a3cccb1569509542f2ccf80a53fc462",,
16732,"555d24f235fca567fbcc654d2363e93c",,
16733,"1b1ef9339b13788c85aa306ecefdc97c",,
16734,"8f07fa7b0503622054011c062ed25e1f",,
16735,"e0df00f6574e02a04844b08bde2cd2fe",,
16736,"78b095c8c6430a3fd0b44188b837d115",,
16737,"a5b3b2dd07c6a4bdc21588c94c2173b4",,
16738,"93ebea1cc2279d4219e14d81133098d8",,
16739,"b8fae46f9c37d04578a865222f9bb429",,
16740,"30d5c29a6fadbef66c6c7c84e20afea5",,
16741,"9dad10eb4c13415885f28f8622425910",,
16742,"5e04bd3c82303a1f09554548ffa8f827",,
16743,"b773154f66269283d09ee5150032932b",,
16744,"94a03125a6b1e856b4ee07fcc5a21e3a",,
16745,"3b627faff35ac4991f714f6570e3fae4",,
16746,"2a59361b6f4479dbfa318cedb082fb33",,
16747,"69fb1845f8a0ff1d758f9effe2e9a747",,
16748,"54af6f78dabec4c1bd46246a963fa203",,
16749,"57412183c4fde9b4afa35d6dc7bbc707",,
16750,"37b9f06ccd2480ad986386b843fec1d6",,
16751,"20d19ab1d4c1a68221b2b79f3568daff",,
16752,"5f5a1a2b91d701f1d5225a3fa155eb47",,
16753,"19bac7f98f71284d50d7fff22b1773c8",,
16754,"1fe250963556ef02be7022203e2cd463",,
16755,"435c747bbef8486522661711c9dc757a",,
16756,"83f9cbbdf69c996fb280fa8ae9a86ce2",,
16757,"2f474ffa4025c4f58617157ba14c3c42",,
16758,"2619d3ed7c4cf172006584c885ded22d",,
16759,"c0a861e7395cabb258f04a09643e3e81",,
16760,"cdf5caaac374bb9badb35a50f79e572e",,
16761,"792ef87a0b0ce6a6fe21ae9cf8ff0a06",,
16762,"a80df65fc4ad77c873ed5c55834c3131",,
16763,"79767d638463f3db714f4c40ebc2a959",,
16764,"85ed303f78ff875844e15afff7850bda",,
16765,"7396b776ed7b04cf067235f6d62ba2cd",,
16766,"042cf553426072f65d068e6ae5113b1b",,
16767,"d1dcde83627b6525ee19312bc81802ab",,
16768,"32018ba4f36c9b2007d04176f76e84a6",,
16769,"33a4a5f2f462f2d32cb5f41c49aa1a39",,
16770,"c7e3cde7e82bacecbef69e1564bca642",,
16771,"46540b1d00bfbef3ed27ac55a876cfc3",,
16772,"4100045c07cd366ea8a1ce1de1f3d9ef",,
16773,"a7f483f6ce136fc82237f0a77feb7336",,
16774,"3043697ba19140434f62ff0174128cf8",,
16775,"13e4a69d42db2ac2c51a773dfa15ee26",,
16776,"a4bb0096760fa3ff97bc039d5b0e128f",,
16777,"afbe00bc3ef7c751a7ae05ea7d2175e3",,
16778,"ea3843850267957a7e3ad5e2f6222838",,
16779,"c62111eace8e3e089f3ecaadb5a35c5e",,
16780,"b618d5a6bd67b73818be1f1dace847a2",,
16781,"19e947416d4bccdfc8a89a683a52a6a2",,
16782,"774aba98cf962f297c036e1f346ac811",,
16783,"6f9a50095e29001bd2f3dbe62263c0ef",,
16784,"6dad4647e4a6353c30498408c92710a2",,
16785,"50c360531fc6d25d6403073a271c0216","nordic",
16786,"88b3a4fbde8cab4493f0060ae3b5dee3",,
16787,"e2f43c1a7011fb44f37a2ba7820343f3",,
16788,"44460089df9cfe9f05bd34ed0a2cc2bb",,
16789,"7617b66364ea1d04c98be6898b3f3cb5",,
16790,"468d01388eb6dd4c7a3b92d345381cf7",,
16791,"19ca482c6166445d26b69aa3e397084a",,
16792,"1438f2d674ca580350dcc629a9f6bcae",,
16793,"2aaa18dd3a27eee3b46290c66165059e",,
16794,"6395f09f77983c11ac9f38dd9ff6fe8d",,
16795,"06ef0d472e4a7843fbf24760fbc01470",,
16796,"1efdd4a12859caa6d650221946bf1e9f",,
16797,"fd4aa4a58f33854a751ec7d14d77ce91",,
16798,"e7073c357b9d4ace0145b079706f030d",,
16799,"ea899ea5813c3a14bdaec72a10231fcf",,
16800,"351abbd0897791129f34af832b835c8f",,
16801,"a1559cbbd3426e1ffde3c68d57277faf",,
16802,"c144eb07f56b3b45908f392cd097d78e",,
16803,"a69cc0af8f000965a10d5995d3a50948",,
16804,"0b4fbe5a5ab7f75e829a3234b9a546cb",,
16805,"333c358f40ca622dba4009d0879f4943",,
16806,"5801896586ff036bfd5b335b157a925d",,
16807,"21dea6ad46463064d349f700556163b1",,
16808,"1d776a3cfede2c8c2aec952f7d0f176f",,
16809,"f774712ec38b38bd125998fc7a28ee15",,
16810,"048d501965e4edb295d97de4e8ddad16",,
16811,"c6446c94c89124a3597107c6ec3bbb59",,
16812,"d1b6652f5d06f17878e9a7c17fbc2f39",,
16813,"d1ee230aef6226236d0c42c3df811c4d",,
16814,"9ce3d2e3acdfd552af951400f1c5b7c0",,
16815,"c71964a900fb278c14d3533ac7785117",,
16816,"86787e4b4ed275fb9b1cecc1e1934a50",,
16817,"84afc6d48a5b31ab9affb9383551d22d",,
16818,"6584f7f65420fd695f5fb6687bfbf986",,
16819,"6bdc120abbe36bbb95500b7960c20107",,
16820,"3478fd509b204cd921867c60033604a3",,
16821,"b4700af2eb143d7f6d633ccf6723c9ad",,
16822,"4e8a6880d652c9fe7ba1ae898920a5a6",,
16823,"dd236f55357337638151dcd202368b19",,
16824,"19f8855f0e18b634fb13c9b0206f5735",,
16825,"ec006f1cb3b12a9fc1b390a9718a8556",,
16826,"d07841ac3b3ed7143ebca30e38238270",,
16827,"b8ef1f482e2270fafc7ed90c25050656",,
16828,"e344ab43eaf588a2db7ce4a9c57a076c",,
16829,"b404b934b9461f7fd3c523b22ac2cd2c",,
16830,"90e2e0598cac54897f5c3db57d4cc8ff",,
16831,"b42b0eb9eae93e06902eaf2e49741994",,
16832,"c29c8bb43345ef83d2e6646bf2f23706",,
16833,"b44fc5b6faad43f493d002a863d0b925",,
16834,"960c9d415d7dbe904704987022fb00bf",,
16835,"f61e3a2920efd09c03fabab15d21e841",,
16836,"c4f14f17654a2cfde34252624b4cfb58",,
16837,"0d892022a51b41986cde260cc51489cc",,
16838,"0315f67360762b2747c66476e031a1ca",,
16839,"c614ae091fcf7d56bfc051bab768042b",,
16840,"9da330712356e6ad668ab9d9093ac00e",,
16841,"887d8a58db70054088aeff6300c25ccb",,
16842,"b5c03f6278d36a812c2b884cf6bed8d4",,
16843,"b9a333493efb88fc89e684270786dab1",,
16844,"445cb8a68e85e5b39e7fc35b5f9d03f9",,
16845,"1edd806c8b957c367b9539df1215ef30",,
16846,"22735507420df4b86478b925cba93851",,
16847,"c6a7b37aa91af7d76f258f3d220d94d6",,
16848,"6eebe21abd784bffd66e81d0c41931ee",,
16849,"795f1ac14ce762a60c065af56a1a5103",,
16850,"3e594c1e2701424370b451e51823d85b",,
16851,"f9d8e661735673a07c7a2c25d56d71ed",,
16852,"1f69cac76bf157f119dd6be447254d37",,
16853,"75a82f8ce77c0e695236de62206834bd",,
16854,"59d04f229f8524cb8179865da65dbecb",,
16855,"a17512c0280320a8f43071218f72bf45",,
16856,"faf06c6d37e3ea423274facf58bba412",,
16857,"837e720887043b55ba46ea493f981b99",,
16858,"51135af2a1289e3eaa79ea42e17678d3",,
16859,"795c9766c5154e5e0ebc3077b0f2565d",,
16860,"2c8b5bff8846b71983d74e40647ad4a6",,
16861,"69b4952e23ca404131b7f366a44d3b11",,
16862,"37603f9b573f066c09b9c28fea8ebdc3",,
16863,"ad86d990a50386626b37337f94516982",,
16864,"5e0c0666be7f3134c73881776f383e54",,
16865,"0acabbe728fcd73f9d9db94e255b92bb",,
16866,"88666a3fd4cfc2f212a6ee01e976aeba",,
16867,"5a3ded90e23d040c7cc39c0f884bbd74",,
16868,"384d8d5a074a16d4efa23a31a012f670","nordic",
16869,"fbe9b3984dee70aa6ff0b851550f3d07",,
16870,"963df05fc77b7f84d7367c3f84d5631a",,
16871,"c088674476b615794a00765d2fd063b6",,
16872,"a1e0068305b9cbcc6509112e934a6740",,
16873,"d47a29749a11c0399950d92b10e8cee1",,
16874,"45a9de809fd19dcb0a11ccbf357be4c0",,
16875,"8b49d392e32a4000a4ab2df131548899",,
16876,"f18bbc681418775d29efe7c5a84e1c0a",,
16877,"034012ec75671ab5781533edceac1541",,
16878,"411e2b3b528f0eec194304feb7dee4ae",,
16879,"ced599bbce04c654860c20a9ecba4fa4",,
16880,"5a35ff414efb06ed8e8eda204a4d1907",,
16881,"147b7558f160f4ee534d5308b379d27a",,
16882,"48d5e890d24e117ecf2750a7007da88c",,
16883,"ecd03d89df85603872af45447a56c9d5",,
16884,"7b82e61a75e3cccfaba8af3b3666707c",,
16885,"dd4b3def8c2d17cb8d27515a3f9bf51b",,
16886,"ddae96f7f017eabb6a838477a4c68fc3",,
16887,"a9f8f5d901a7fb42f552e1ee6384f3bb",,
16888,"0b0bd3bc88e11e35f35afd2d20fccc7c",,
16889,"3a01e7c214206d848e0bb15bade6b52b",,
16890,"0260cc7bcb5f7f2a0c1024a420db3bd9",,
16891,"aa91a4bb6a726dbb37b6c0044d6f2e8a",,
16892,"8938e1f4dd1e6035e8457a7a57399ae2",,
16893,"86817cf73bf782af69fbf814ccaebdb9",,
16894,"3e88f3ceddb24f4f86a68bb3965ca638",,
16895,"d6bbe59d1b1ba5cf836a75c5cb22a541",,
16896,"43c64226d2ea5668247c980e1c588ce9",,
16897,"6f23990ab0620fa50bf85bc40c048846",,
16898,"c79c18ffb8303865a481f033150ac421",,
16899,"b1975880abcc759ba27a328471e26a19",,
16900,"b2ee853a1c97e35fdbd7ef50cb3d714f",,
16901,"53375855f4646bd4474e1ec0d66ee787",,
16902,"80c1a70b5e1caab121078212fd708c68",,
16903,"08991d90b70bee5484b8b5ef75fecb8a",,
16904,"cc3138cc3d485211d677be3e404d14e6",,
16905,"7da2b3934ca653982756dc8a8163fa62",,
16906,"11a654bca2422f23dafc41b9c05370fc",,
16907,"e071d90ae71318243f40b3c3cd885c11",,
16908,"9ffbdea9de1f55c0dca629e6c443e27e",,
16909,"a448cc0070d74e1e857e09e9e63e3eb1",,
16910,"bfe814883c4795e0fbb820cf2ae358db",,
16911,"1c73365f650e60ad2f9f670806845b09",,
16912,"ef031a3f24f877242621ba695d8dcbd2",,
16913,"adcaec02a0ee40c2b8d5de85f06f0c78",,
16914,"fc525a6465719bf9bfb150c5e1656e1c",,
16915,"4c97239b1fbfa42c1e1ae87a68a65a2d",,
16916,"a1accd3efeec1e7c66e2f1f687cb57ae",,
16917,"f818ad520fb8c4f69d23c460d237b7fb",,
16918,"a288a0db1c4f648da459281c553448e0",,
16919,"fc4605bdebc5fa90f4f2b42ac173fa3d",,
16920,"ca464709ac51a17435af734a38c2f40b",,
16921,"8874b2a218f39790fd8de8a07777834c",,
16922,"e12d164778c353a022666d57ee2bca62",,
16923,"8f40e120fc345cc781e5c42620906eaa",,
16924,"ee66f4ff7876c5d552eb3b252889b29f",,
16925,"a18bd317b1dbd1157530fdf4f9594d08",,
16926,"7f902dc2ab0e2f03298a91978347d374",,
16927,"a391471bb349fd0e78b5ed3887714703",,
16928,"06d1386c5625e2ed08ae5a391434caad",,
16929,"8cc29b6f92e91d409831fc5d642b4326",,
16930,"914120c55f632c17e8b5aafd2e9ad9e6",,
16931,"0cbd06960548ffb8d9515e0b81212aa7",,
16932,"93714d8aedab49e4e7f3bb5ef94479a3",,
16933,"c8b2262bb6cfb5722833fdc1c6c8d028",,
16934,"6041c2502b9c635a78a2f8897a052057",,
16935,"71f88fdfa717e2b4b261f36013a2f281",,
16936,"146812c328ee4eddc13ab778f10ae653",,
16937,"6ad390438abe49bf4841b6207075632d",,
16938,"2a77aae40ef6d4ed7f9308d1df78c147",,
16939,"f4142b3155ac24f1fd2f8664040fad97",,
16940,"0154fad3c4b7afe3eeb0ad7259c17767",,
16941,"3ca9759b1cd6e23a4bcd763c1a1ccb81",,
16942,"6545659e0277863a8ed0227dc461d8c6",,
16943,"b0a1559f9738937766abe7f2e0a59a04",,
16944,"8914012a01727f3f4b485e773b37d5ee",,
16945,"237af5272845e896b6d994d61163b1bb",,
16946,"cbbfd5333d3d51e5fc41a2fff19ed94a",,
16947,"2b5a7fa4af40a74d3271c32430ff2f19",,
16948,"ef99183ddfc6e4fd41f3fe8270561a16",,
16949,"98fde60c7148e3d5c2531111dfa7d78c",,
16950,"eac2c67f0c4b2a43ef84bd203aa05909",,
16951,"163b60e44d2520b9fedfe8034cc04cb8",,
16952,"301535d0fa18bf959910395672c34c83",,
16953,"ece25abf9b79222b7b0e33ee1c584892",,
16954,"b2ac9159c1ddd3321cc001fff2360967",,
16955,"b897f5f6f4ffbc8734b3734444aa910e",,
16956,"fe75f1f77107a4dad050fed106faeb50",,
16957,"0e2ea2004a99a2e1155c86e86b541027",,
16958,"2590b3860e504bd2788ccce49f9fa294",,
16959,"2a4c3b61acc38c7bc3667b35ec59e32c",,
16960,"4d2c5a88db1b763f9cd9fd2467200d9f",,
16961,"b82dd8f636bbca20b207627c6768dfe2",,
16962,"043c8ea8070aa07e2c9db4445571c630",,
16963,"136693df1f57410c48655d5ad6b1d8ca",,
16964,"6e847837d8ade1975cf62f267bf3964d",,
16965,"8964fa0993326d1e3c7f98bfbf38aa3a",,
16966,"cc67f4d5b60cededa8880793fd346d67",,
16967,"d76e6f1ce292cc877624889fb3b2d158",,
16968,"e384a8914883716d837cd3cc0abc018e",,
16969,"4738061901ad8eca5dc1683a23d88eef",,
16970,"a5bc426c16f271e7949340c2ec6430c8",,
16971,"33a74cbbc2468d1249ecaed4d8d9a6e6","nordic",
16972,"d8e1974fe38fd031ff16f87531cc6506",,
16973,"93222394f055b31546f47ee16a92e004",,
16974,"885e615305edaacf1f3f5feaf1c83310",,
16975,"04a485fdd2f65749098bcc9e59f68774",,
16976,"8b958cbd9ba5c126c18be54993b897df",,
16977,"149e3903fbd456a053b27566ec884101",,
16978,"dd1fddd5d23897cd76759b1ca9f11635",,
16979,"d010d0cb29407ad50df4e5bf5b80d949",,
16980,"d03165d3c7a23a007dc722978b572cc4",,
16981,"dd94669b5e71a8b8ce43b3f541815028",,
16982,"57a8bcdd902053b7e20d7ebe1b32ded3",,
16983,"662609acec7ead3a7b146d18d527cd37",,
16984,"5f8b5af606de5a7ddabc92dfa6fcea99",,
16985,"7ce8cedac2f365bdfe1da6d6e11d9dfd",,
16986,"3bc940748621b3738b8f8a9220cad321",,
16987,"0d94ddbac6798a0b227f93ee4660bbde",,
16988,"8e3596d3cff4cd7f4e1c8221f81cbe56",,
16989,"88aed28069123b76808154017afd2da4",,
16990,"935cfcd1df645d7a00babc74b65dddf7",,
16991,"e0d87bef3cabb48ca80ad86e25e966f2",,
16992,"d95869094904b9ea53695c9615eadaea",,
16993,"ced6bc5a2d17af16e28bf75432b89330",,
16994,"5bdd6cb785e2d75c27845d52f1744e1a",,
16995,"dba5aa2551ade9d7c173a149de27c3cf",,
16996,"fbab33b35792e7ed2ae71602a89ccdd8",,
16997,"7c1161cdc426d48fe26b23acf46c79b6",,
16998,"1a9c8fee96b9f6d1fe3d92dee02a2dbd",,
16999,"f600bd133c21ea593e6a5bc7bf64c04b",,
17000,"2820670e918573a3cce27e742dd7f02d",,
17001,"3a469778b23cc0c7d4af6dff32b19c5e",,
17002,"878b30cbc0ddd798fe75bd6e82c38773",,
17003,"8ea90e721d02b7c16ce7d7ce8730ea0b",,
17004,"7797729a5e74f2f1fddb3d6bf5d039c9",,
17005,"766a989ca13f9bcc7e2a15bf621710b7",,
17006,"c74cef91d46edc3495c05294b4393a5c",,
17007,"86f53a9162e3d00301c6b20b85c84596",,
17008,"c774ab86241a68997f07cb660bbef646",,
17009,"df360b6e8aac8b3b9bde43170bf51281",,
17010,"3100fbe106828afc545ce7b2b28d4ac3",,
17011,"d15d4f71d97d234e253009b8699c1424",,
17012,"179caf2e3b7d5481c3567c2987f5be32",,
17013,"17e3aee1a17fa15c7f38a264da58431c",,
17014,"bf4314601e2f4b022cea97c02a7a959c",,
17015,"0d04547607889fcb9c1262192af2bc7c",,
17016,"4993d6002f67fbf34d8cc8889ec5395b",,
17017,"99b59234ff2df78a345dfcf00d1b8ade",,
17018,"74955dd8dba4e778190245c4429a8f0a",,
17019,"b9be51b0490b7be36c5cc4424b86b2d0",,
17020,"a6e49029ed9993cf8e0f34061a9c9231",,
17021,"949390d6e314cad45483094571caaaf7",,
17022,"d55957b304cac8b2be882c30bc1ffbd5",,
17023,"b38af51e36663f37c6f93620810165ce",,
17024,"b946ad96f3fa542b79439f576e277b2f",,
17025,"1c9d3cf6b8d931461e0f6dc357e437ff",,
