id,crash_input,input_file,max_score,verdict,firmrca_result
3434,"id:000269,sig:11,src:000001+000085,op:splice,rep:32","main006/fuzzers/fuzzer1/crashes/id:000269,sig:11,src:000001+000085,op:splice,rep:32",99,success,"{""candidates"": [{""addr"": ""0x800619e"", ""score"": ""99""}, {""addr"": ""0x80085cc"", ""score"": ""99""}, {""addr"": ""0x80085c6"", ""score"": ""99""}, {""addr"": ""0x80085c4"", ""score"": ""99""}, {""addr"": ""0x80085c0"", ""score"": ""99""}, {""addr"": ""0x800858a"", ""score"": ""99""}, {""addr"": ""0x8008588"", ""score"": ""99""}, {""addr"": ""0x8008bec"", ""score"": ""99""}, {""addr"": ""0x80088b4"", ""score"": ""99""}, {""addr"": ""0x80088a4"", ""score"": ""199""}, {""addr"": ""0x80088a2"", ""score"": ""99""}, {""addr"": ""0x80088a0"", ""score"": ""99""}, {""addr"": ""0x800889e"", ""score"": ""99""}, {""addr"": ""0x800889c"", ""score"": ""99""}, {""addr"": ""0x8004276"", ""score"": ""99""}, {""addr"": ""0x8003582"", ""score"": ""99""}, {""addr"": ""0x8008616"", ""score"": ""100""}]}"
27,"id:001902,sig:11,src:000001,op:havoc,rep:16","main006/fuzzers/fuzzer1/crashes/id:001902,sig:11,src:000001,op:havoc,rep:16",99,success,"{""candidates"": [{""addr"": ""0x8016524"", ""score"": ""99""}, {""addr"": ""0x8016522"", ""score"": ""99""}, {""addr"": ""0x8016f62"", ""score"": ""99""}, {""addr"": ""0x8016f5e"", ""score"": ""99""}, {""addr"": ""0x8016f2c"", ""score"": ""100""}]}"
3517,"id:000690,sig:11,src:000000+000612,op:splice,rep:8","main007/fuzzers/fuzzer1/crashes/id:000690,sig:11,src:000000+000612,op:splice,rep:8",99,success,"{""candidates"": [{""addr"": ""0x8002412"", ""score"": ""99""}, {""addr"": ""0x80042c2"", ""score"": ""99""}, {""addr"": ""0x80042be"", ""score"": ""99""}, {""addr"": ""0x80042bc"", ""score"": ""99""}, {""addr"": ""0x80042b8"", ""score"": ""99""}, {""addr"": ""0x8005ff2"", ""score"": ""99""}, {""addr"": ""0x8006054"", ""score"": ""99""}, {""addr"": ""0x80045a4"", ""score"": ""199""}, {""addr"": ""0x80045a2"", ""score"": ""99""}, {""addr"": ""0x80045a0"", ""score"": ""99""}, {""addr"": ""0x800459e"", ""score"": ""99""}, {""addr"": ""0x800459c"", ""score"": ""99""}, {""addr"": ""0x800111c"", ""score"": ""99""}, {""addr"": ""0x8007214"", ""score"": ""100""}]}"
27,"id:000432,sig:11,src:000000,op:havoc,rep:16","main006/fuzzers/fuzzer1/crashes/id:000432,sig:11,src:000000,op:havoc,rep:16",99,success,"{""candidates"": [{""addr"": ""0x8016524"", ""score"": ""99""}, {""addr"": ""0x8016522"", ""score"": ""99""}, {""addr"": ""0x8016f62"", ""score"": ""99""}, {""addr"": ""0x8016f5e"", ""score"": ""99""}, {""addr"": ""0x8016f2c"", ""score"": ""100""}]}"
27,"id:002024,sig:11,src:000001,op:havoc,rep:4","main006/fuzzers/fuzzer1/crashes/id:002024,sig:11,src:000001,op:havoc,rep:4",99,success,"{""candidates"": [{""addr"": ""0x8016524"", ""score"": ""99""}, {""addr"": ""0x8016522"", ""score"": ""99""}, {""addr"": ""0x8016f62"", ""score"": ""99""}, {""addr"": ""0x8016f5e"", ""score"": ""99""}, {""addr"": ""0x8016f2c"", ""score"": ""100""}]}"
139,"id:000120,sig:11,src:000000+000107,op:splice,rep:64","main006/fuzzers/fuzzer1/crashes/id:000120,sig:11,src:000000+000107,op:splice,rep:64",99,success,"{""candidates"": [{""addr"": ""0x60e4"", ""score"": ""99""}, {""addr"": ""0x60e0"", ""score"": ""100""}]}"
3520,"id:000905,sig:11,src:000008,op:havoc,rep:4","main006/fuzzers/fuzzer1/crashes/id:000905,sig:11,src:000008,op:havoc,rep:4",99,success,"{""candidates"": [{""addr"": ""0x80025be"", ""score"": ""99""}, {""addr"": ""0x800446e"", ""score"": ""99""}, {""addr"": ""0x800446a"", ""score"": ""99""}, {""addr"": ""0x8004468"", ""score"": ""99""}, {""addr"": ""0x8004464"", ""score"": ""99""}, {""addr"": ""0x800442e"", ""score"": ""99""}, {""addr"": ""0x800442c"", ""score"": ""99""}, {""addr"": ""0x8004a88"", ""score"": ""99""}, {""addr"": ""0x8006408"", ""score"": ""99""}, {""addr"": ""0x8004750"", ""score"": ""199""}, {""addr"": ""0x800474e"", ""score"": ""99""}, {""addr"": ""0x800474c"", ""score"": ""99""}, {""addr"": ""0x800474a"", ""score"": ""99""}, {""addr"": ""0x8004748"", ""score"": ""99""}, {""addr"": ""0x8001164"", ""score"": ""99""}, {""addr"": ""0x80073c0"", ""score"": ""100""}]}"
3517,"id:000859,sig:11,src:000001,op:havoc,rep:64","main006/fuzzers/fuzzer1/crashes/id:000859,sig:11,src:000001,op:havoc,rep:64",99,success,"{""candidates"": [{""addr"": ""0x8002412"", ""score"": ""99""}, {""addr"": ""0x80042c2"", ""score"": ""99""}, {""addr"": ""0x80042be"", ""score"": ""99""}, {""addr"": ""0x80042bc"", ""score"": ""99""}, {""addr"": ""0x80042b8"", ""score"": ""99""}, {""addr"": ""0x8004282"", ""score"": ""99""}, {""addr"": ""0x8004280"", ""score"": ""99""}, {""addr"": ""0x80048dc"", ""score"": ""99""}, {""addr"": ""0x80045a4"", ""score"": ""199""}, {""addr"": ""0x80045a2"", ""score"": ""99""}, {""addr"": ""0x80045a0"", ""score"": ""99""}, {""addr"": ""0x800459e"", ""score"": ""99""}, {""addr"": ""0x800459c"", ""score"": ""99""}, {""addr"": ""0x800111c"", ""score"": ""99""}, {""addr"": ""0x8007214"", ""score"": ""100""}]}"
200,"id:000284,sig:11,src:000501+000743,op:splice,rep:8","main001/fuzzers/fuzzer1/crashes/id:000284,sig:11,src:000501+000743,op:splice,rep:8",99,success,"{""candidates"": [{""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x8004158"", ""score"": ""-804""}, {""addr"": ""0x800414e"", ""score"": ""99""}, {""addr"": ""0x800414c"", ""score"": ""99""}, {""addr"": ""0x8004116"", ""score"": ""99""}, {""addr"": ""0x8004116"", ""score"": ""99""}, {""addr"": ""0x8004102"", ""score"": ""99""}, {""addr"": ""0x80040fe"", ""score"": ""99""}, {""addr"": ""0x80040fc"", ""score"": ""100""}]}"
12511,"id:000184,sig:11,src:000394+000243,op:splice,rep:4","main002/fuzzers/fuzzer1/crashes/id:000184,sig:11,src:000394+000243,op:splice,rep:4",99,success,"{""candidates"": [{""addr"": ""0x8003f38"", ""score"": ""99""}, {""addr"": ""0x8003f36"", ""score"": ""99""}, {""addr"": ""0x8003ef2"", ""score"": ""98""}, {""addr"": ""0x8003ef0"", ""score"": ""99""}, {""addr"": ""0x8003ef2"", ""score"": ""98""}, {""addr"": ""0x8003ef0"", ""score"": ""99""}, {""addr"": ""0x8003ee0"", ""score"": ""99""}, {""addr"": ""0x8000d38"", ""score"": ""199""}, {""addr"": ""0x8000d38"", ""score"": ""99""}]}"
8174,"id:000090,sig:11,src:000105+000231,op:splice,rep:4","main001/fuzzers/fuzzer1/crashes/id:000090,sig:11,src:000105+000231,op:splice,rep:4",99,success,"{""candidates"": [{""addr"": ""0x81c60"", ""score"": ""99""}, {""addr"": ""0x81c5e"", ""score"": ""99""}, {""addr"": ""0x81c5a"", ""score"": ""99""}, {""addr"": ""0x81c56"", ""score"": ""99""}, {""addr"": ""0x81c52"", ""score"": ""99""}, {""addr"": ""0x81c50"", ""score"": ""99""}, {""addr"": ""0x81c4e"", ""score"": ""99""}, {""addr"": ""0x81164"", ""score"": ""99""}, {""addr"": ""0x8198e"", ""score"": ""199""}, {""addr"": ""0x8198c"", ""score"": ""99""}, {""addr"": ""0x81982"", ""score"": ""99""}, {""addr"": ""0x806a4"", ""score"": ""100""}]}"
3517,"id:000056,sig:11,src:000000,op:havoc,rep:4","main005/fuzzers/fuzzer1/crashes/id:000056,sig:11,src:000000,op:havoc,rep:4",99,success,"{""candidates"": [{""addr"": ""0x8002412"", ""score"": ""99""}, {""addr"": ""0x80042c2"", ""score"": ""99""}, {""addr"": ""0x80042be"", ""score"": ""99""}, {""addr"": ""0x80042bc"", ""score"": ""99""}, {""addr"": ""0x80042b8"", ""score"": ""99""}, {""addr"": ""0x8004282"", ""score"": ""99""}, {""addr"": ""0x8004280"", ""score"": ""99""}, {""addr"": ""0x80048dc"", ""score"": ""99""}, {""addr"": ""0x800625c"", ""score"": ""99""}, {""addr"": ""0x80045a4"", ""score"": ""199""}, {""addr"": ""0x80045a2"", ""score"": ""99""}, {""addr"": ""0x80045a0"", ""score"": ""99""}, {""addr"": ""0x800459e"", ""score"": ""99""}, {""addr"": ""0x800459c"", ""score"": ""99""}, {""addr"": ""0x800111c"", ""score"": ""99""}, {""addr"": ""0x8007214"", ""score"": ""100""}]}"
5170,"id:000024,sig:11,src:000000+000017,op:splice,rep:8","main002/fuzzers/fuzzer1/crashes/id:000024,sig:11,src:000000+000017,op:splice,rep:8",100,success,"{""candidates"": [{""addr"": ""0x54e2"", ""score"": ""100""}]}"
3283,"id:000006,sig:11,src:000000,op:havoc,rep:64","main002/fuzzers/fuzzer1/crashes/id:000006,sig:11,src:000000,op:havoc,rep:64",:,success,"{""candidates"": [{""addr"": ""r1!,"", ""score"": "":""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e080"", ""score"": ""-6322""}, {""addr"": ""0x801e07c"", ""score"": ""98""}, {""addr"": ""0x801b218"", ""score"": ""98""}, {""addr"": ""0x801b21e"", ""score"": ""98""}]}"
3517,"id:000441,sig:11,src:000000,op:havoc,rep:16","main007/fuzzers/fuzzer1/crashes/id:000441,sig:11,src:000000,op:havoc,rep:16",99,success,"{""candidates"": [{""addr"": ""0x8002412"", ""score"": ""99""}, {""addr"": ""0x80042c2"", ""score"": ""99""}, {""addr"": ""0x80042be"", ""score"": ""99""}, {""addr"": ""0x80042bc"", ""score"": ""99""}, {""addr"": ""0x80042b8"", ""score"": ""99""}, {""addr"": ""0x80045a4"", ""score"": ""199""}, {""addr"": ""0x80045a2"", ""score"": ""99""}, {""addr"": ""0x80045a0"", ""score"": ""99""}, {""addr"": ""0x800459e"", ""score"": ""99""}, {""addr"": ""0x800459c"", ""score"": ""99""}, {""addr"": ""0x800111c"", ""score"": ""99""}, {""addr"": ""0x8007214"", ""score"": ""100""}]}"
1376,"id:000561,sig:11,src:000006,op:havoc,rep:8","main003/fuzzers/fuzzer1/crashes/id:000561,sig:11,src:000006,op:havoc,rep:8",99,success,"{""candidates"": [{""addr"": ""0x80190a6"", ""score"": ""99""}, {""addr"": ""0x80199f6"", ""score"": ""100""}]}"
3382,"id:000753,sig:11,src:000009+002091,op:splice,rep:8","main004/fuzzers/fuzzer1/crashes/id:000753,sig:11,src:000009+002091,op:splice,rep:8",99,success,"{""candidates"": [{""addr"": ""0x80027c2"", ""score"": ""99""}, {""addr"": ""0x8004362"", ""score"": ""99""}, {""addr"": ""0x800435e"", ""score"": ""99""}, {""addr"": ""0x800435c"", ""score"": ""99""}, {""addr"": ""0x8004358"", ""score"": ""99""}, {""addr"": ""0x8004322"", ""score"": ""99""}, {""addr"": ""0x8004320"", ""score"": ""99""}, {""addr"": ""0x800497c"", ""score"": ""99""}, {""addr"": ""0x8004644"", ""score"": ""199""}, {""addr"": ""0x8004642"", ""score"": ""99""}, {""addr"": ""0x8004640"", ""score"": ""99""}, {""addr"": ""0x800463e"", ""score"": ""99""}, {""addr"": ""0x800463c"", ""score"": ""99""}, {""addr"": ""0x8001530"", ""score"": ""99""}, {""addr"": ""0x8007280"", ""score"": ""99""}, {""addr"": ""0x80043ae"", ""score"": ""100""}]}"
248,"id:000482,sig:11,src:000563+001151,op:splice,rep:4","main001/fuzzers/fuzzer1/crashes/id:000482,sig:11,src:000563+001151,op:splice,rep:4",99,success,"{""candidates"": [{""addr"": ""0x8009326"", ""score"": ""99""}, {""addr"": ""0x80055d4"", ""score"": ""100""}]}"
1376,"id:000169,sig:11,src:000006,op:havoc,rep:128","main003/fuzzers/fuzzer1/crashes/id:000169,sig:11,src:000006,op:havoc,rep:128",99,success,"{""candidates"": [{""addr"": ""0x80190a6"", ""score"": ""99""}, {""addr"": ""0x80199f6"", ""score"": ""100""}]}"
3517,"id:000895,sig:11,src:000018,op:havoc,rep:32","main004/fuzzers/fuzzer1/crashes/id:000895,sig:11,src:000018,op:havoc,rep:32",99,success,"{""candidates"": [{""addr"": ""0x8002412"", ""score"": ""99""}, {""addr"": ""0x80042c2"", ""score"": ""99""}, {""addr"": ""0x80042be"", ""score"": ""99""}, {""addr"": ""0x80042bc"", ""score"": ""99""}, {""addr"": ""0x80042b8"", ""score"": ""99""}, {""addr"": ""0x8004282"", ""score"": ""99""}, {""addr"": ""0x8004280"", ""score"": ""99""}, {""addr"": ""0x80048dc"", ""score"": ""99""}, {""addr"": ""0x800625c"", ""score"": ""99""}, {""addr"": ""0x80045a4"", ""score"": ""199""}, {""addr"": ""0x80045a2"", ""score"": ""99""}, {""addr"": ""0x80045a0"", ""score"": ""99""}, {""addr"": ""0x800459e"", ""score"": ""99""}, {""addr"": ""0x800459c"", ""score"": ""99""}, {""addr"": ""0x800111c"", ""score"": ""99""}, {""addr"": ""0x8007214"", ""score"": ""100""}]}"
1546,"id:000041,sig:11,src:000152+000347,op:splice,rep:64","main001/fuzzers/fuzzer1/crashes/id:000041,sig:11,src:000152+000347,op:splice,rep:64",99,success,"{""candidates"": [{""addr"": ""0xb620"", ""score"": ""99""}, {""addr"": ""0xb61c"", ""score"": ""99""}, {""addr"": ""0xb61a"", ""score"": ""99""}, {""addr"": ""0xb618"", ""score"": ""99""}, {""addr"": ""0x9826"", ""score"": ""99""}, {""addr"": ""0x981c"", ""score"": ""99""}, {""addr"": ""0xb5c6"", ""score"": ""99""}, {""addr"": ""0xb5c4"", ""score"": ""99""}, {""addr"": ""0xb88"", ""score"": ""99""}, {""addr"": ""0x2262"", ""score"": ""99""}, {""addr"": ""0x2262"", ""score"": ""99""}]}"
8174,"id:000512,sig:11,src:000740+000912,op:splice,rep:4","main001/fuzzers/fuzzer1/crashes/id:000512,sig:11,src:000740+000912,op:splice,rep:4",99,success,"{""candidates"": [{""addr"": ""0x81c60"", ""score"": ""99""}, {""addr"": ""0x81c5e"", ""score"": ""99""}, {""addr"": ""0x81c5a"", ""score"": ""99""}, {""addr"": ""0x81c56"", ""score"": ""99""}, {""addr"": ""0x81c52"", ""score"": ""99""}, {""addr"": ""0x81c50"", ""score"": ""99""}, {""addr"": ""0x81c4e"", ""score"": ""99""}, {""addr"": ""0x81164"", ""score"": ""99""}, {""addr"": ""0x8198e"", ""score"": ""199""}, {""addr"": ""0x8198c"", ""score"": ""99""}, {""addr"": ""0x81982"", ""score"": ""99""}, {""addr"": ""0x806a4"", ""score"": ""100""}]}"
248,"id:000409,sig:11,src:000536+001159,op:splice,rep:32","main001/fuzzers/fuzzer1/crashes/id:000409,sig:11,src:000536+001159,op:splice,rep:32",99,success,"{""candidates"": [{""addr"": ""0x8009326"", ""score"": ""99""}, {""addr"": ""0x80055d4"", ""score"": ""100""}]}"
3520,"id:000803,sig:11,src:000001,op:havoc,rep:2","main008/fuzzers/fuzzer1/crashes/id:000803,sig:11,src:000001,op:havoc,rep:2",99,success,"{""candidates"": [{""addr"": ""0x80025be"", ""score"": ""99""}, {""addr"": ""0x800446e"", ""score"": ""99""}, {""addr"": ""0x800446a"", ""score"": ""99""}, {""addr"": ""0x8004468"", ""score"": ""99""}, {""addr"": ""0x8004464"", ""score"": ""99""}, {""addr"": ""0x800442e"", ""score"": ""99""}, {""addr"": ""0x800442c"", ""score"": ""99""}, {""addr"": ""0x8004a88"", ""score"": ""99""}, {""addr"": ""0x8004750"", ""score"": ""199""}, {""addr"": ""0x800474e"", ""score"": ""99""}, {""addr"": ""0x800474c"", ""score"": ""99""}, {""addr"": ""0x800474a"", ""score"": ""99""}, {""addr"": ""0x8004748"", ""score"": ""99""}, {""addr"": ""0x8001164"", ""score"": ""99""}, {""addr"": ""0x80073c0"", ""score"": ""100""}]}"
3517,"id:000254,sig:11,src:000000,op:havoc,rep:32","main008/fuzzers/fuzzer1/crashes/id:000254,sig:11,src:000000,op:havoc,rep:32",99,success,"{""candidates"": [{""addr"": ""0x8002412"", ""score"": ""99""}, {""addr"": ""0x80042c2"", ""score"": ""99""}, {""addr"": ""0x80042be"", ""score"": ""99""}, {""addr"": ""0x80042bc"", ""score"": ""99""}, {""addr"": ""0x80042b8"", ""score"": ""99""}, {""addr"": ""0x80045a4"", ""score"": ""199""}, {""addr"": ""0x80045a2"", ""score"": ""99""}, {""addr"": ""0x80045a0"", ""score"": ""99""}, {""addr"": ""0x800459e"", ""score"": ""99""}, {""addr"": ""0x800459c"", ""score"": ""99""}, {""addr"": ""0x800111c"", ""score"": ""99""}, {""addr"": ""0x800268a"", ""score"": ""99""}, {""addr"": ""0x8007214"", ""score"": ""100""}]}"
3618,"id:000200,sig:11,src:000503,op:havoc,rep:4","main001/fuzzers/fuzzer1/crashes/id:000200,sig:11,src:000503,op:havoc,rep:4",99,success,"{""candidates"": [{""addr"": ""0x8004a80"", ""score"": ""99""}, {""addr"": ""0x8004a7e"", ""score"": ""99""}, {""addr"": ""0x8004a7c"", ""score"": ""99""}, {""addr"": ""0x8004a7a"", ""score"": ""99""}, {""addr"": ""0x8004a02"", ""score"": ""98""}, {""addr"": ""0x80049f2"", ""score"": ""100""}, {""addr"": ""0x8004a02"", ""score"": ""98""}]}"
17985,"id:000430,sig:11,src:001692+001502,op:splice,rep:64","main004/fuzzers/fuzzer1/crashes/id:000430,sig:11,src:001692+001502,op:splice,rep:64",99,success,"{""candidates"": [{""addr"": ""0x30e4"", ""score"": ""98""}, {""addr"": ""0x2ba8"", ""score"": ""99""}, {""addr"": ""0x2ba6"", ""score"": ""99""}, {""addr"": ""0x3112"", ""score"": ""199""}, {""addr"": ""0x3114"", ""score"": ""97""}, {""addr"": ""0x3114"", ""score"": ""97""}, {""addr"": ""0x3114"", ""score"": ""97""}, {""addr"": ""0x3114"", ""score"": ""97""}, {""addr"": ""0x30e4"", ""score"": ""98""}, {""addr"": ""0x382a"", ""score"": ""100""}]}"
378,"id:000182,sig:11,src:000252+000719,op:splice,rep:4","main001/fuzzers/fuzzer1/crashes/id:000182,sig:11,src:000252+000719,op:splice,rep:4",99,success,"{""candidates"": [{""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a1e"", ""score"": ""99""}, {""addr"": ""0x80022be"", ""score"": ""99""}, {""addr"": ""0x80022c6"", ""score"": ""100""}]}"
378,"id:000323,sig:11,src:000504+000858,op:splice,rep:4","main001/fuzzers/fuzzer1/crashes/id:000323,sig:11,src:000504+000858,op:splice,rep:4",99,success,"{""candidates"": [{""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a22"", ""score"": ""-27""}, {""addr"": ""0x8005a1e"", ""score"": ""99""}, {""addr"": ""0x80022be"", ""score"": ""99""}, {""addr"": ""0x80022c6"", ""score"": ""100""}]}"
3643,"id:000251,sig:11,src:000000+000600,op:splice,rep:128","main006/fuzzers/fuzzer1/crashes/id:000251,sig:11,src:000000+000600,op:splice,rep:128",99,success,"{""candidates"": [{""addr"": ""0x8009d12"", ""score"": ""99""}, {""addr"": ""0x8007bba"", ""score"": ""99""}, {""addr"": ""0x8007bb4"", ""score"": ""98""}, {""addr"": ""0x8007bb0"", ""score"": ""100""}, {""addr"": ""0x8007bb4"", ""score"": ""98""}]}"
3274,"id:000428,sig:11,src:000041+000697,op:splice,rep:64","main003/fuzzers/fuzzer1/crashes/id:000428,sig:11,src:000041+000697,op:splice,rep:64",99,success,"{""candidates"": [{""addr"": ""0x905d0"", ""score"": ""99""}, {""addr"": ""0x905ce"", ""score"": ""99""}, {""addr"": ""0x905ca"", ""score"": ""99""}, {""addr"": ""0x905c6"", ""score"": ""99""}, {""addr"": ""0x905c2"", ""score"": ""99""}, {""addr"": ""0x905c0"", ""score"": ""99""}, {""addr"": ""0x905be"", ""score"": ""99""}, {""addr"": ""0x8f8fe"", ""score"": ""100""}]}"
1376,"id:000261,sig:11,src:000776,op:havoc,rep:128","main002/fuzzers/fuzzer1/crashes/id:000261,sig:11,src:000776,op:havoc,rep:128",99,success,"{""candidates"": [{""addr"": ""0x80190a6"", ""score"": ""99""}, {""addr"": ""0x80199f6"", ""score"": ""100""}]}"
12511,"id:000348,sig:11,src:000892+000715,op:splice,rep:8","main003/fuzzers/fuzzer1/crashes/id:000348,sig:11,src:000892+000715,op:splice,rep:8",99,success,"{""candidates"": [{""addr"": ""0x8003f38"", ""score"": ""99""}, {""addr"": ""0x8003f36"", ""score"": ""99""}, {""addr"": ""0x8003ef2"", ""score"": ""98""}, {""addr"": ""0x8003ef0"", ""score"": ""99""}, {""addr"": ""0x8003ef2"", ""score"": ""98""}, {""addr"": ""0x8003ef0"", ""score"": ""99""}, {""addr"": ""0x8003ee0"", ""score"": ""100""}]}"
27,"id:001377,sig:11,src:000000,op:havoc,rep:64","main006/fuzzers/fuzzer1/crashes/id:001377,sig:11,src:000000,op:havoc,rep:64",99,success,"{""candidates"": [{""addr"": ""0x8016524"", ""score"": ""99""}, {""addr"": ""0x8016522"", ""score"": ""99""}, {""addr"": ""0x8016f62"", ""score"": ""99""}, {""addr"": ""0x8016f5e"", ""score"": ""99""}, {""addr"": ""0x8016f2c"", ""score"": ""100""}]}"
3584,"id:000048,sig:11,src:000080+001041,op:splice,rep:8","main004/fuzzers/fuzzer1/crashes/id:000048,sig:11,src:000080+001041,op:splice,rep:8",99,success,"{""candidates"": [{""addr"": ""0x800861e"", ""score"": ""99""}, {""addr"": ""0x8008608"", ""score"": ""99""}, {""addr"": ""0x80085fa"", ""score"": ""99""}, {""addr"": ""0x8003cce"", ""score"": ""99""}, {""addr"": ""0x8003cb8"", ""score"": ""99""}, {""addr"": ""0x8003cb4"", ""score"": ""99""}, {""addr"": ""0x8003cb2"", ""score"": ""99""}, {""addr"": ""0x8003cae"", ""score"": ""99""}, {""addr"": ""0x8004318"", ""score"": ""99""}, {""addr"": ""0x8003c5a"", ""score"": ""99""}, {""addr"": ""0x8003c54"", ""score"": ""99""}, {""addr"": ""0x8003c50"", ""score"": ""99""}, {""addr"": ""0x8003fd2"", ""score"": ""99""}, {""addr"": ""0x8003fce"", ""score"": ""99""}, {""addr"": ""0x8003fcc"", ""score"": ""99""}, {""addr"": ""0x8003fca"", ""score"": ""99""}, {""addr"": ""0x8003fc8"", ""score"": ""99""}, {""addr"": ""0x8005d7e"", ""score"": ""99""}, {""addr"": ""0x80032cc"", ""score"": ""98""}, {""addr"": ""0x800856e"", ""score"": ""99""}, {""addr"": ""0x800856a"", ""score"": ""199""}, {""addr"": ""0x80060ec"", ""score"": ""99""}, {""addr"": ""0x80032cc"", ""score"": ""98""}, {""addr"": ""0x8003d42"", ""score"": ""100""}]}"
3549,"id:000176,sig:11,src:000011+000608,op:splice,rep:128","main004/fuzzers/fuzzer1/crashes/id:000176,sig:11,src:000011+000608,op:splice,rep:128",99,success,"{""candidates"": [{""addr"": ""0x800a34c"", ""score"": ""99""}, {""addr"": ""0x8003caa"", ""score"": ""99""}, {""addr"": ""0x8003ca4"", ""score"": ""99""}, {""addr"": ""0x80056f2"", ""score"": ""99""}, {""addr"": ""0x8003cce"", ""score"": ""99""}, {""addr"": ""0x8003ccc"", ""score"": ""100""}]}"
